0	32.0	31.0
0	32.0	32.0
0	32.0	33.0
0	32.0	34.0
0	32.0	35.0
0	32.0	36.0
0	32.0	37.0
0	32.0	38.0
0	32.0	39.0
0	32.0	40.0
0	32.0	41.0
0	32.0	42.0
0	32.0	43.0
0	32.0	44.0
0	32.0	45.0
0	33.0	45.0
0	34.0	45.0
0	35.0	45.0
0	36.0	45.0
0	37.0	45.0
0	38.0	45.0
0	39.0	45.0
0	40.0	45.0
0	41.0	45.0
0	42.0	45.0
0	43.0	45.0
0	44.0	45.0
0	45.0	45.0
0	46.0	45.0
0	47.0	45.0
0	48.0	45.0
0	49.0	45.0
0	50.0	45.0
0	51.0	45.0
0	52.0	45.0
0	53.0	45.0
0	54.0	45.0
0	54.0	44.0
0	54.0	43.0
0	54.0	42.0
0	54.0	41.0
0	54.0	40.0
0	54.0	39.0
0	54.0	38.0
0	54.0	37.0
0	54.0	36.0
0	54.0	35.0
0	54.0	34.0
0	54.0	33.0
0	54.0	32.0
0	54.0	31.0
0	53.0	31.0
0	52.0	31.0
0	51.0	31.0
0	50.0	31.0
0	49.0	31.0
0	48.0	31.0
0	47.0	31.0
0	46.0	31.0
0	45.0	31.0
0	44.0	31.0
0	43.0	31.0
0	42.0	31.0
0	41.0	31.0
0	40.0	31.0
0	39.0	31.0
0	38.0	31.0
0	37.0	31.0
0	36.0	31.0
0	35.0	31.0
0	34.0	31.0
0	33.0	31.0
0	32.0	31.0
