0	-10.0	70.0
0	-10.0	71.0
0	-10.0	72.0
0	-10.0	73.0
0	-10.0	74.0
0	-10.0	75.0
0	-10.0	76.0
0	-10.0	77.0
0	-10.0	78.0
0	-10.0	79.0
0	-10.0	80.0
0	-10.0	81.0
0	-10.0	82.0
0	-10.0	83.0
0	-9.0	83.0
0	-8.0	83.0
0	-7.0	83.0
0	-6.0	83.0
0	-5.0	83.0
0	-4.0	83.0
0	-3.0	83.0
0	-2.0	83.0
0	-1.0	83.0
0	0.0	83.0
0	1.0	83.0
0	2.0	83.0
0	3.0	83.0
0	4.0	83.0
0	5.0	83.0
0	6.0	83.0
0	7.0	83.0
0	8.0	83.0
0	9.0	83.0
0	10.0	83.0
0	11.0	83.0
0	12.0	83.0
0	13.0	83.0
0	14.0	83.0
0	15.0	83.0
0	16.0	83.0
0	17.0	83.0
0	18.0	83.0
0	19.0	83.0
0	20.0	83.0
0	21.0	83.0
0	22.0	83.0
0	23.0	83.0
0	24.0	83.0
0	25.0	83.0
0	26.0	83.0
0	27.0	83.0
0	28.0	83.0
0	29.0	83.0
0	30.0	83.0
0	31.0	83.0
0	32.0	83.0
0	33.0	83.0
0	34.0	83.0
0	35.0	83.0
0	35.0	82.0
0	35.0	81.0
0	35.0	80.0
0	35.0	79.0
0	35.0	78.0
0	35.0	77.0
0	35.0	76.0
0	35.0	75.0
0	35.0	74.0
0	34.0	74.0
0	33.0	74.0
0	32.0	74.0
0	31.0	74.0
0	30.0	74.0
0	29.0	74.0
0	28.0	74.0
0	27.0	74.0
0	26.0	74.0
0	25.0	74.0
0	24.0	74.0
0	23.0	74.0
0	22.0	74.0
0	21.0	74.0
0	20.0	74.0
0	19.0	74.0
0	18.0	74.0
0	17.0	74.0
0	16.0	74.0
0	15.0	74.0
0	14.0	74.0
0	13.0	74.0
0	12.0	74.0
0	11.0	74.0
0	10.0	74.0
0	9.0	74.0
0	8.0	74.0
0	7.0	74.0
0	6.0	74.0
0	5.0	74.0
0	4.0	74.0
0	4.0	73.0
0	4.0	72.0
0	4.0	71.0
0	4.0	70.0
0	3.0	70.0
0	2.0	70.0
0	1.0	70.0
0	0.0	70.0
0	-1.0	70.0
0	-2.0	70.0
0	-3.0	70.0
0	-4.0	70.0
0	-5.0	70.0
0	-6.0	70.0
0	-7.0	70.0
0	-8.0	70.0
0	-9.0	70.0
0	-10.0	70.0
