0	-6.0	40.0
0	-6.0	41.0
0	-6.0	42.0
0	-6.0	43.0
0	-6.0	44.0
0	-6.0	45.0
0	-6.0	46.0
0	-6.0	47.0
0	-6.0	48.0
0	-6.0	49.0
0	-6.0	50.0
0	-5.0	50.0
0	-4.0	50.0
0	-3.0	50.0
0	-2.0	50.0
0	-1.0	50.0
0	0.0	50.0
0	1.0	50.0
0	2.0	50.0
0	3.0	50.0
0	4.0	50.0
0	5.0	50.0
0	6.0	50.0
0	7.0	50.0
0	8.0	50.0
0	9.0	50.0
0	10.0	50.0
0	11.0	50.0
0	12.0	50.0
0	13.0	50.0
0	14.0	50.0
0	15.0	50.0
0	16.0	50.0
0	17.0	50.0
0	18.0	50.0
0	19.0	50.0
0	20.0	50.0
0	21.0	50.0
0	22.0	50.0
0	23.0	50.0
0	24.0	50.0
0	25.0	50.0
0	26.0	50.0
0	26.0	49.0
0	26.0	48.0
0	26.0	47.0
0	26.0	46.0
0	26.0	45.0
0	26.0	44.0
0	26.0	43.0
0	26.0	42.0
0	26.0	41.0
0	26.0	40.0
0	25.0	40.0
0	24.0	40.0
0	23.0	40.0
0	22.0	40.0
0	21.0	40.0
0	20.0	40.0
0	19.0	40.0
0	18.0	40.0
0	17.0	40.0
0	16.0	40.0
0	15.0	40.0
0	14.0	40.0
0	13.0	40.0
0	12.0	40.0
0	11.0	40.0
0	10.0	40.0
0	9.0	40.0
0	8.0	40.0
0	7.0	40.0
0	6.0	40.0
0	5.0	40.0
0	4.0	40.0
0	3.0	40.0
0	2.0	40.0
0	1.0	40.0
0	0.0	40.0
0	-1.0	40.0
0	-2.0	40.0
0	-3.0	40.0
0	-4.0	40.0
0	-5.0	40.0
0	-6.0	40.0
