0	-26.0	59.0
0	-26.0	60.0
0	-26.0	61.0
0	-26.0	62.0
0	-26.0	63.0
0	-26.0	64.0
0	-26.0	65.0
0	-26.0	66.0
0	-26.0	67.0
0	-25.0	67.0
0	-24.0	67.0
0	-23.0	67.0
0	-22.0	67.0
0	-21.0	67.0
0	-20.0	67.0
0	-19.0	67.0
0	-18.0	67.0
0	-17.0	67.0
0	-16.0	67.0
0	-15.0	67.0
0	-14.0	67.0
0	-13.0	67.0
0	-12.0	67.0
0	-11.0	67.0
0	-10.0	67.0
0	-10.0	66.0
0	-10.0	65.0
0	-10.0	64.0
0	-10.0	63.0
0	-10.0	62.0
0	-10.0	61.0
0	-10.0	60.0
0	-10.0	59.0
0	-11.0	59.0
0	-12.0	59.0
0	-13.0	59.0
0	-14.0	59.0
0	-15.0	59.0
0	-16.0	59.0
0	-17.0	59.0
0	-18.0	59.0
0	-19.0	59.0
0	-20.0	59.0
0	-21.0	59.0
0	-22.0	59.0
0	-23.0	59.0
0	-24.0	59.0
0	-25.0	59.0
0	-26.0	59.0
